,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,Ireland,Iceland,Israel,Italy,Japan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Viet Nam,World (WBG members),South Africa
2008M12,6.830136,7.791649,4.524326,6.470509,6.861541,6.16,3.7,NA,NA,7,2.818808,NA,11.71412,3.7,4.8,7.666636,3.140254,NA,3.940757,8.865676,6.053104,8.906144,7.560925,14.8,7.8,7.004416,7.688889,6.5,8.330432,6.959886,4.206626,12.8,8.062963,9,5.343631,8,6.660891,4.446279,3.4,NA,NA,5.4,4.4,4.556865,11.45825,9.400165,4.55,7.570572,33.30631,6.311235,8.744389,4.718704,3.2,4.628613,5.2,8.756154,7.4,9.5,8.611747,4.3,7.502247,5.222155,5.267691,2.7,22.39702,8.42,6.9,6.861109,1.78,NA,12.5,5.04,7.9,7.3,7.457443,2.38,7.195642,22.39702
2009M01,NA,7.973173,4.920605,6.640469,7.731822,5.83,4,NA,NA,7.5,2.965328,NA,12.1017,3.8,5.3,6.882049,3.381669,NA,4.160252,8.983841,6.055551,9.27528,7.730472,15.9,10.5,6.834718,7.981481,6.7,9.61555,7.209797,4.640477,13,8.622222,10.1,6.233311,NA,7.336491,4.269303,3.3,NA,NA,5.9,5.5,4.909202,12.37972,9.310875,4.64,7.749577,32.45865,6.242999,8.963262,4.827389,3.3,4.76747,5.46,8.515972,7.5,9.7,9.134155,4.6,7.58888,5.508742,5.338253,3.2,22.22531,8.71,7.4,6.897591,1.77,NA,12.6,5.39,8,7.8,7.682381,2.9,7.416375,22.22531
2009M02,NA,8.119932,5.259136,6.91188,7.810826,5.96,4,NA,NA,8.1,3.121248,NA,11.65639,4,5.6,7.08579,3.67101,NA,4.166109,9.581833,6.084719,9.211247,7.889787,16.8,10.5,7.555931,8.203704,7.1,9.062705,7.622333,5.002873,13.2,8.922222,10.9,8.616939,NA,7.381727,4.597761,3.3,NA,NA,5.9,6.5,5.03438,13.48681,9.274784,5.02,7.799729,32.32669,6.347746,8.923486,4.987587,3.2,4.945484,5.46,8.143277,7.5,10,9.39094,4.8,8.469415,5.508742,5.370274,3.2,22.30274,9.32,7.8,7.751067,1.79,NA,13,5.65,7.8,8.3,7.208049,2.9,7.668364,22.30274
2009M03,7.778924,8.292893,5.690678,7.134285,7.91139,6.47,4,NA,NA,8.3,3.304307,10.84441,12.19264,4.6,5.9,7.188013,4.07444,NA,4.151465,9.632552,6.115767,9.16627,7.932428,17.5,10.5,7.787036,8.414815,7.3,9.132803,7.860035,5.175658,13.5,9.155556,11.6,8.43869,9.3,7.72313,4.847905,3.5,NA,NA,5.9,7.5,5.189652,14.4813,9.25104,5,7.861042,32.21219,6.495763,8.901607,5.047298,3.3,5.151827,5.46,8.398922,7.5,10.3,9.617635,5.3,8.243202,5.508742,5.418519,3.2,22.40132,10.08,8.2,7.808095,1.74,NA,13.3,5.79,8,8.7,7.188202,2.9,7.830015,22.40132
2009M04,NA,8.521728,5.496717,7.364248,7.962833,6.85,4,NA,NA,8.4,3.460525,11.32757,12.03009,5.2,6.3,7.307649,4.564967,NA,4.091069,9.828018,6.094536,9.410629,8.030221,17.8,13,8.361279,8.688889,7.6,9.718966,NA,5.296287,14,9.188889,12.2,7.588205,NA,7.64034,4.931741,3.7,NA,NA,5.9,8.2,5.343371,15.79778,8.720305,5.33,7.924464,32.0828,6.817984,8.921602,5.210876,3.4,5.524545,5.46,8.177228,7.3,10.6,9.778969,5.7,8.341184,5.508742,5.410423,3.2,22.72139,10.87,8.7,8.044511,1.77,NA,13.6,5.81,8.8,9,7.606093,2.9,7.982296,22.72139
2009M05,NA,8.703233,5.749797,7.415525,7.797206,7.21,4,NA,NA,8.6,3.572128,11.43719,11.72448,5.5,6.6,7.334415,4.618656,NA,4.026637,10.04331,6.127557,9.437298,8.124554,17.9,13,8.901023,8.822222,7.8,9.179075,NA,5.247283,14.3,9.388889,12.7,7.06231,NA,7.054847,5.113996,3.9,NA,NA,5.9,8.9,5.468537,17.0254,8.696859,5.63,7.969626,32.04595,6.969359,8.930479,5.280721,3.5,5.775152,5.46,8.958897,7.3,10.7,9.982432,6,8.676506,5.508742,5.403189,3.2,22.86781,11.5,9,9.009326,1.55,NA,13.6,5.87,8.1,9.4,7.862009,2.9,8.119486,22.86781
2009M06,8.315309,8.85192,5.845149,7.564032,8.020695,7.59,4,NA,NA,8.8,3.818302,11.66558,11.81418,5.6,6.6,7.347831,4.949886,NA,4.006136,10.02857,6.174763,9.468927,8.098981,17.9,13,8.48086,8.888889,7.9,9.253457,8.383595,5.302111,14.5,9.622222,12.9,9.691001,9.9,7.971837,5.191597,3.9,NA,NA,5.9,9.4,5.568726,18.14051,8.579598,5.43,7.914598,31.96025,7.049603,8.920833,5.348841,3.5,5.991446,5.46,8.884515,7.3,10.9,10.18796,6.3,8.663389,5.508742,5.398382,3.2,22.71858,11.83,9.3,8.320117,1.48,NA,13.3,5.92,7.9,9.5,7.775954,2.9,8.163455,22.71858
2009M07,NA,9.009729,5.693609,7.5833,8.012831,7.88,4,NA,NA,8.8,3.937082,11.55288,12.19887,5.4,7.1,7.334869,5.063728,NA,4.066532,9.990837,6.293905,9.422974,8.2504,18,14.9,8.647852,8.740741,7.9,10.24577,NA,5.474482,14.8,10.03704,13,7.30127,NA,8.123838,5.461132,3.8,NA,NA,5.9,9.8,5.585604,19.18841,9.479187,5.62,8.119671,32.11342,6.885724,9.103677,5.471541,3.5,6.123117,5.46,8.325048,7.5,11.2,10.44382,6.6,8.424136,5.508742,5.394425,3.3,24.91222,12.11,9.5,8.54254,1.45,NA,13.3,6.01,7.3,9.5,8.316395,2.9,8.273228,24.91222
2009M08,NA,9.04707,5.793882,7.552628,8.093083,8.2,4,NA,NA,8.8,4.014163,11.54117,12.26546,5.5,7.4,7.509012,5.246134,NA,4.019673,9.91844,6.351629,9.471475,8.219434,18.2,14.9,8.724006,8.785185,7.8,9.708756,NA,5.52076,15,10.22593,13.2,8.302629,NA,8.109194,5.406546,3.8,NA,NA,5.9,10.4,5.619867,19.75611,9.468324,5.74,8.099722,32.03181,6.930716,9.129651,5.66649,3.4,6.266516,5.46,8.762095,7.5,11.3,10.61363,6.8,8.293317,5.508742,5.391995,3.3,24.42357,12.27,9.7,8.81522,1.29,NA,13.1,6.04,7.7,9.6,7.850683,2.9,8.283785,24.42357
2009M09,8.519709,9.028112,5.64738,7.515295,7.994428,8.42,4,NA,NA,8.5,4.093554,11.15225,12.93301,5.9,7.4,7.472935,5.393306,NA,4.02553,9.821644,6.414483,9.534075,8.20215,18.4,14.9,8.372639,8.874074,7.9,9.716445,8.502352,5.427088,15.3,10.33704,13.7,8.792844,9.5,8.376692,5.374514,3.7,NA,NA,5.9,11,5.697106,20.17201,9.478732,5.87,8.094985,32.04573,7.027187,9.169972,5.70577,3.5,6.388691,5.46,6.88894,7.5,11.5,10.74125,7,8.048348,5.508742,5.393664,3.3,24.49483,12.53,9.8,8.98553,1.31,NA,13,6.02,7.6,9.8,8.32656,2.9,8.312266,24.49483
2009M10,NA,8.990316,5.644674,7.33089,8.048497,8.62,4,NA,NA,8.5,4.100388,10.77271,13.1745,6.2,7.3,7.153418,5.627738,NA,4.007404,9.602095,6.566509,9.443912,8.14997,18.6,16,9.255247,9.155556,7.8,10.47664,NA,5.202653,15.5,10.22222,13.8,8.352533,NA,8.24928,5.198371,3.6,NA,NA,5.9,11.6,5.784791,20.2056,8.999571,5.63,8.054165,32.28262,7.32226,9.004673,5.710572,3.6,6.605974,5.46,7.955852,7.6,11.7,10.74521,7.2,7.855176,5.508742,5.39931,2.3,25.00867,12.64,10.1,8.98698,1.13,NA,12.3,6.01,7.1,10,8.285673,2.9,8.298659,25.00867
2009M11,NA,8.843125,5.549992,7.152895,8.097632,8.9,4,NA,NA,8.6,4.089459,10.79946,12.63978,6.5,7.4,6.974759,5.754054,NA,3.986903,9.855835,6.557883,9.446855,8.179283,18.7,16,9.325855,9.222222,7.8,10.86574,NA,5.131921,15.6,10.28889,13.9,8.644206,NA,8.193583,5.239799,3.7,NA,NA,5.9,12.2,5.784804,20.43632,8.997829,5.41,7.980421,32.29867,7.400009,9.013817,5.882476,3.6,6.61005,5.46,8.266838,7.6,11.7,10.7881,7.5,8.401339,5.508742,5.43461,2.3,24.981,12.69,10.2,9.031788,1.06,NA,12.1,5.93,7.5,9.9,8.479534,2.9,8.307777,24.981
2009M12,8.550685,8.623851,5.48136,7.162257,8.359554,9.08,4,NA,NA,8.6,4.079118,10.54899,12.18725,6.5,7.4,7.067211,5.783155,NA,4.010333,9.663588,6.529993,9.429748,8.115463,18.9,16,8.441542,9.222222,7.7,10.10213,8.532909,5.050084,15.8,10.38889,13.8,8.212685,9,8.552377,5.180392,3.6,NA,NA,5.9,12.5,5.758605,20.57556,8.992552,5.3,7.973482,32.21728,7.41278,9.009369,6.068883,3.8,6.5045,5.46,9.438383,7.6,12,10.83366,7.6,7.908095,5.508742,5.466522,2.3,24.95093,12.73,10.2,9.207961,1.14,NA,12.1,5.77,7.6,9.9,8.180849,2.9,8.279418,24.95093
2010M01,NA,8.283128,5.326314,7.144937,8.512567,9.3,3.6,NA,NA,8.4,3.701629,10.09282,12.42008,6.3,7.8,7.19127,5.975327,NA,3.855079,9.849221,6.402414,9.019242,8.065295,19.1,18.6,9.302222,9.051852,7.9,11.53705,NA,4.962181,16.3,10.5963,13.8,8.587418,NA,8.550758,4.986738,4.6,NA,NA,4.9,12.9,5.756451,20.44167,9.607717,5.52,7.857541,33.26307,7.340815,8.898993,6.161616,3.8,5.985466,5.55,7.65765,7.2,12.2,10.90303,7.8,8.162898,5.477995,5.445014,2.2,24.61394,12.64,10.1,9.090448,1.07,NA,12.1,5.73,6.6,9.8,8.193539,2.91,8.268189,24.61394
2010M02,NA,8.090595,5.279692,7.191809,8.516518,9.55,3.6,NA,NA,8.4,3.715077,9.582952,11.48082,6.2,7.9,6.95343,6.066332,NA,3.825792,9.695602,6.333061,8.952094,7.977538,19.2,18.6,8.995064,8.996296,8,11.76126,NA,4.69503,16.5,10.70741,13.7,8.143565,NA,8.680126,5.041788,4,NA,NA,4.9,13.1,5.809339,20.2259,9.582541,5.2,7.792167,33.14511,7.26077,8.857611,6.130793,4.1,5.925863,5.55,9.038604,7.2,12.3,10.98992,8,7.782875,5.477995,5.466603,2.2,24.66114,12.64,10.3,8.946976,0.97,NA,12.1,5.65,7.6,9.8,8.380094,2.91,8.207313,24.66114
2010M03,8.554016,7.956464,5.385619,7.068126,8.546245,9.69,3.6,NA,NA,8.3,3.721419,9.221823,11.99692,6.5,7.6,6.839492,6.086419,NA,3.808219,9.642273,6.266258,8.896772,7.948674,19.5,18.6,8.537583,8.951852,8,11.35542,8.534064,4.459622,16.8,10.7963,13.9,7.782919,8.6,8.469593,5.054731,3.7,NA,NA,4.9,13.5,5.784737,20.06093,9.58862,5.21,7.738381,33.02075,7.147438,8.832122,6.210463,4,5.976859,5.55,7.922441,7.2,12.2,11.11,8.1,7.86773,5.477995,5.494838,2.2,24.71664,12.63,10.3,8.876475,0.91,NA,11.7,5.64,7.6,9.9,8.588901,2.91,8.190526,24.71664
2010M04,NA,7.892603,5.438176,7.070952,8.599132,9.72,3.6,NA,NA,8.2,3.67888,8.982391,12.27797,6.5,7.4,6.785815,6.008128,NA,4.033339,9.463892,6.215008,8.901165,7.958161,19.8,18.1,8.732247,8.918519,7.9,12.20635,NA,4.528531,16.9,10.89259,14.2,7.787742,NA,8.770679,5.089463,3.6,NA,NA,4.9,14.5,5.763574,20.09142,8.883749,5.47,7.799592,32.26321,6.801111,8.669742,6.096852,4.1,6.514788,5.55,8.427164,7.8,12.1,11.35516,8.1,7.728081,5.477995,5.497166,2.2,24.71789,12.46,10.5,9.438239,0.97,NA,11.3,5.43,7.2,9.9,8.096782,2.91,8.211384,24.71789
2010M05,NA,7.791648,5.159514,6.949019,8.581323,9.65,3.6,NA,NA,8.1,3.652446,8.893377,12.19457,6.5,7.3,6.680811,6.024584,NA,4.159275,9.289227,6.111007,8.951256,7.895282,20,18.1,8.338527,8.896296,7.9,12.82603,NA,4.64809,17.1,10.91481,14.5,8.29153,NA,8.579309,5.096157,3.2,NA,NA,4.9,15.2,5.687529,20.12358,8.86095,5.27,7.754834,32.25742,6.729813,8.694491,6.08541,4,6.612067,5.55,7.119999,7.8,12.1,11.49244,8,7.487738,5.477995,5.49757,2.2,24.84248,12.33,10.6,8.969369,1.4,NA,11.1,5.22,7.8,9.6,8.217031,2.91,8.117977,24.84248
2010M06,8.3832,7.675953,5.143571,6.937915,8.568843,9.57,3.6,NA,NA,8,3.598243,8.600197,12.27435,6.6,7.2,6.400998,6.054659,NA,4.12413,9.060199,5.975486,8.99953,7.823999,20.1,18.1,8.509268,8.885185,7.8,12.67837,8.29842,4.591033,17.2,10.89259,14.4,8.000232,8.2,8.569014,5.161033,3.5,NA,NA,4.9,15.2,5.788379,19.85295,8.78058,5.17,7.724415,32.17349,6.717959,8.704563,6.175307,4,6.590542,5.55,7.663627,7.8,12.1,11.60807,7.8,7.156144,5.477995,5.497665,2.2,24.7193,12.34,10.7,8.234116,1.28,NA,10.9,5.2,7,9.4,8.400232,2.91,8.045523,24.7193
2010M07,NA,7.45875,5.227221,6.833251,8.572282,9.49,3.6,NA,NA,8.2,3.530136,8.339605,12.22761,6.3,7.3,6.414904,6.015681,NA,3.710857,9.041249,5.792128,9.021174,7.768632,19.9,16,8.745476,8.9,7.8,13.20482,NA,4.353765,17.2,10.73704,14.3,8.703569,NA,8.631464,5.025032,3.8,NA,NA,4.9,15.4,5.745976,19.55011,8.72837,5.33,7.664062,32.0732,6.926073,8.705323,6.159565,3.9,6.189175,5.55,7.647996,6.8,12,11.68707,7.8,7.112516,5.477995,5.497901,2.1,25.47262,12.35,10.7,8.881851,1.05,NA,11,5.17,7.3,9.4,8.540547,2.91,8.020013,25.47262
2010M08,NA,7.40387,5.028955,6.831764,8.444539,9.48,3.6,NA,NA,8.2,3.471814,8.231288,11.84267,6.2,7.1,6.248639,6.094745,NA,3.690355,9.051198,5.620474,9.080089,7.724916,20,16,8.407744,8.9,7.8,13.23514,NA,4.34808,17.3,10.69259,14.4,7.311706,NA,8.314887,5.096818,3.5,NA,NA,4.9,15.2,5.807985,19.34152,8.722814,4.97,7.578635,31.99574,6.923941,8.739627,6.083334,3.8,6.09879,5.55,7.781909,6.8,11.9,11.76527,7.6,7.190326,5.477995,5.499299,2.1,25.10621,12.4,10.9,8.470484,0.98,NA,11,5.11,6.7,9.5,9.419888,2.91,7.988057,25.10621
2010M09,8.41538,7.414653,5.038281,6.785626,8.278504,9.45,3.6,NA,NA,8.2,3.396229,7.926357,11.48123,6.1,6.9,6.430315,6.184743,NA,3.669854,8.965431,5.449119,9.149231,7.682887,20.1,16,8.088208,8.9,7.9,13.62015,8.290815,4.213717,17.5,10.67037,15,9.165735,8.2,8.415192,5.029188,3.8,NA,NA,4.9,15.1,5.796674,19.09472,8.721275,5.2,7.583403,32.01428,6.88204,8.781521,5.997696,3.9,6.069862,5.55,7.897893,6.8,12.1,11.82245,7.5,7.028982,5.477995,5.503046,2.1,25.13256,12.44,11,8.556216,0.91,NA,10.9,5.08,6.5,9.5,8.34135,2.91,7.983523,25.13256
2010M10,NA,7.700994,5.176621,6.754849,8.200211,9.32,3.6,NA,NA,8.1,3.303153,7.705575,11.82795,6.2,7.2,6.439219,6.112994,NA,3.94128,8.819241,5.231793,8.95273,7.756989,20.1,14.1,8.254457,8.914815,7.9,14.30795,NA,4.173172,17.7,10.7,15.6,8.542998,NA,8.676951,5.041373,3.7,NA,NA,4.9,15,5.90277,18.66938,9.284482,5.45,7.686113,30.7925,6.717519,8.797582,5.91992,3.8,6.224259,5.55,8.5112,7.5,12.1,11.66632,7.2,6.938923,5.477995,5.510033,2.2,24.7213,12.5,11.1,8.441854,1.01,NA,10.6,4.96,6.9,9.4,9.084593,2.91,8.017954,24.7213
2010M11,NA,7.692382,5.117441,6.664106,7.975229,9.27,3.6,NA,NA,7.8,3.226875,7.365956,12.05555,6,6.9,6.13619,6.098002,NA,3.944209,8.553968,5.096352,8.952318,7.656934,20.2,14.1,7.906504,8.903704,7.9,14.10692,NA,4.059532,17.8,10.7,15.7,9.003594,NA,8.489553,5.01998,3.3,NA,NA,4.9,14.4,5.898956,18.09043,9.289877,5.38,7.611309,30.81567,6.64896,8.804262,5.89918,3.9,6.230859,5.55,7.663773,7.5,12,11.76625,6.8,6.773691,5.477995,5.535679,2.2,24.70243,12.45,11.3,8.186494,1.02,NA,10,4.79,6.7,9.8,8.736407,2.91,7.982241,24.70243
2010M12,8.309786,7.58619,4.869789,6.864255,7.666954,9.2,3.6,NA,NA,7.8,3.186665,7.478931,12.04072,6,6.9,6.223677,6.146667,NA,3.89735,8.661518,5.012102,8.930133,7.649614,20.4,14.1,8.5986,8.881481,7.9,14.8196,8.183963,3.96448,17.8,10.7,15.6,9.035813,8,8.357547,4.934836,3.7,NA,NA,4.9,14.3,5.899123,17.62506,9.298319,5.52,7.579962,30.72064,6.589932,8.799466,5.837968,3.7,6.205139,5.55,6.847694,7.5,12.3,11.95255,6.8,6.915312,5.477995,5.565197,2.2,24.68021,12.49,11.7,8.154775,0.86,NA,10,4.73,6.4,9.3,8.151358,2.91,7.917644,24.68021
2011M01,NA,7.329274,5.06516,6.765265,7.263388,9.19,4,NA,NA,7.8,3.125535,7.60523,11.58496,6.3,7,5.989693,6.08352,NA,3.55257,8.553394,5.03129,11.74698,7.73142,20.4,13.4,8.149844,8.833333,7.8,15.23981,NA,3.781021,17.7,10.71481,15.4,8.324468,NA,8.02525,4.876882,3.5,NA,NA,4.2,13.8,5.668072,17.11588,8.649425,5.11,7.688065,31.00946,6.517965,10.37898,5.79802,3.6,6.067017,5.95,7.722448,7.3,12.3,12.51805,6.4,6.890317,5.756142,5.746366,1.9,24.55361,12.7,11.7,7.968621,0.77,NA,9.7,4.71,6.5,9.1,8.345825,2.22,7.902232,24.55361
2011M02,NA,7.224872,4.954617,6.663098,7.071181,9.06,4,NA,NA,7.8,3.061321,7.635204,11.68349,6.7,7,5.704823,5.935493,NA,3.534998,8.436343,5.000244,11.68426,7.754195,20.5,13.4,8.173373,8.8,7.8,15.52252,NA,3.620368,17.5,10.7037,15.1,8.124937,NA,8.02039,4.671726,3.7,NA,NA,4.2,13.2,5.575861,16.79094,8.638415,5.24,7.725901,30.91436,6.493903,10.34249,5.865208,3.4,6.03445,5.95,9.56319,7.3,12.4,12.73302,6.2,6.80672,5.756142,5.763058,1.9,24.57754,12.8,11.8,7.888717,0.71,NA,9.4,4.54,6.5,9,8.585284,2.22,7.881828,24.57754
2011M03,8.135486,7.174373,4.902461,6.710977,6.955575,9.02,4,NA,NA,7.8,3.024575,7.525288,10.90612,6.7,6.8,5.816168,5.914031,NA,3.529141,8.23986,4.971872,11.62317,7.601668,20.6,13.4,9.007864,8.766667,7.7,16.34472,7.992861,3.438541,17.3,10.68148,15,7.286124,7.5,8.233535,4.689732,3.8,NA,NA,4.2,12.7,5.594671,16.74546,8.66735,5,7.584242,30.80107,6.523691,10.31713,5.742684,3.5,5.998449,5.95,7.71637,7.3,12.5,12.88889,5.8,6.49198,5.756142,5.783173,1.9,24.58509,12.84,11.9,7.980781,0.69,NA,9.3,4.47,6.4,9,8.50818,2.22,7.81274,24.58509
2011M04,NA,7.197029,4.98697,6.593486,6.930815,9.02,4,NA,NA,7.8,2.870341,7.317389,11.14474,7.1,6.9,5.533812,5.943773,NA,3.436528,8.327517,4.981585,11.67415,7.662595,20.6,12.9,7.807165,8.703704,7.8,15.95175,NA,3.560238,17,10.6037,14.9,9.413269,NA,7.870292,4.686367,3.5,NA,NA,4.2,11.9,5.586588,16.87506,9.37518,5.17,7.655447,31.44919,6.681493,10.5156,5.79815,3.6,6.066386,5.95,7.62742,7.1,12.4,12.87323,5.5,6.731513,5.756142,5.790925,2,25.19127,12.91,11.8,7.866318,0.61,NA,9.3,4.36,7.1,9.1,7.967646,2.22,7.827005,25.19127
2011M05,NA,7.19756,4.982021,6.704483,6.998944,9,4,NA,NA,7.7,2.776816,7.119804,11.52213,7.5,6.8,5.480153,5.96847,NA,3.398455,8.171729,4.934105,11.77102,7.652633,20.7,12.9,7.783264,8.692593,7.9,17.96267,NA,3.59177,17.4,10.59259,15,8.141089,NA,8.18592,4.605756,3.3,NA,NA,4.2,11.5,5.570248,17.06875,9.357815,5.38,7.679805,31.44843,6.678848,10.57066,5.890709,3.6,6.061395,5.95,7.228384,7.1,12.4,12.98814,5.3,6.494748,5.756142,5.795887,2,25.25732,13,11.7,7.965573,0.48,NA,9.2,4.41,6.3,9,8.436037,2.22,7.820054,25.25732
2011M06,8.150837,7.173574,4.950447,6.68228,7.101805,9.9,4,NA,NA,7.7,2.758576,7.14506,11.28148,7.5,6.8,5.685433,5.947982,NA,3.389669,8.145287,4.863508,11.85289,7.667194,21,12.9,8.203433,8.703704,8,17.22916,7.980453,3.536287,17.5,10.6037,15.2,6.171187,7,8.109619,4.638486,3.3,NA,NA,4.2,11.3,5.580718,16.57445,9.300164,5.56,7.703255,31.36751,6.607572,10.60699,5.764684,3.6,6.051081,5.95,7.735541,7.1,12.3,13.12333,5.2,6.437953,5.756142,5.799551,2,25.21603,13.06,11.7,7.980106,0.45,NA,9.2,4.4,5.7,9.1,8.65086,2.22,7.855424,25.21603
2011M07,NA,7.127341,5.07612,6.668084,7.432424,9.76,4,NA,NA,7.4,2.716715,7.398934,11.09373,7.6,6.6,5.510495,5.85133,NA,3.396079,8.262156,4.734325,12.0207,7.62335,21.4,11.3,8.088688,8.751852,8.2,17.66407,NA,3.508696,17.6,10.68148,15.5,8.083148,NA,8.25747,4.709926,3.3,NA,NA,4.2,11.3,5.789231,16.1033,8.871833,5.28,7.611906,31.52036,6.2977,10.60755,6.014083,3.6,5.99551,5.95,7.050974,7,12.4,13.17959,5.1,6.707016,5.756142,5.802304,2.1,24.91982,13.26,11.8,7.848559,0.59,NA,9.1,4.36,6.2,9,7.912984,2.22,7.834822,24.91982
2011M08,NA,7.126838,5.310139,6.68471,7.679328,9.85,4,NA,NA,7.4,2.717785,7.363682,10.81329,8.1,6.5,5.667287,5.95031,NA,3.434153,8.023027,4.636264,12.09886,7.56667,21.7,11.3,7.492762,8.796296,8.3,20.16022,NA,3.342473,17.5,10.7037,15.6,7.135643,NA,8.331622,4.497483,3.2,NA,NA,4.2,11.2,5.787087,15.56856,8.872862,5.35,7.587782,31.43462,6.225329,10.65506,6.073777,3.5,5.982006,5.95,7.022336,7,12.3,13.42145,5.1,6.390871,5.756142,5.80426,2.1,24.76134,13.34,11.9,7.773414,0.72,NA,8.8,4.34,6.4,9,8.096662,2.22,7.822677,24.76134
2011M09,8.180466,7.124108,5.23344,6.749871,7.604232,9.88,4,NA,NA,7.4,2.70802,7.453213,10.50607,8.8,6.6,5.158554,5.921837,NA,3.451725,8.020236,4.532425,12.18498,7.585806,22.1,11.3,7.862835,8.851852,8.4,18.69503,8.007609,3.260234,17.4,10.71481,15.7,6.94819,6.9,8.953518,4.1846,3.3,NA,NA,4.2,11.1,5.781953,15.40626,8.880542,5.24,7.599742,31.43419,6.22782,10.70874,6.199524,3.7,5.977145,5.95,8.22061,7,12.4,13.75117,5.1,6.404239,5.756142,5.80547,2.1,24.77127,13.42,12.1,7.616648,0.78,NA,8.7,4.29,6.3,9,8.263494,2.22,7.824716,24.77127
2011M10,NA,7.105911,5.138756,6.810246,7.257338,9.98,4,NA,NA,7.5,2.731202,7.324858,10.70286,9.4,6.5,5.016216,5.95304,NA,3.338612,7.880551,4.401666,12.43571,7.471606,22.4,11.7,7.87439,8.948148,8.5,20.32433,NA,3.347761,17.2,10.67037,15.6,8.895027,NA,8.59437,4.454162,3.2,NA,NA,4.2,11,5.735778,15.25398,8.580518,4.83,7.465572,31.72919,6.455227,10.78867,6.428924,3.6,5.919457,5.95,7.33925,6.8,12.4,14.29323,5,6.321465,5.756142,5.80621,2.1,24.54387,13.46,12.1,7.894676,0.63,19.2388,8.3,4.29,6.4,8.8,8.223593,2.22,7.756567,24.54387
2011M11,NA,7.067,5.224869,6.843912,7.140048,10.14,4,NA,NA,7.6,2.756125,7.495151,10.51471,9.6,6.5,5.287184,5.935528,NA,3.394258,7.947565,4.308326,12.44494,7.47625,22.7,11.7,6.935013,9.003704,8.4,20.94373,NA,3.293601,17.2,10.69259,15.8,6.431026,NA,9.512527,4.487973,3.3,NA,NA,4.2,10.7,5.63963,15.23678,8.595939,5.09,7.497827,31.73018,6.476779,10.77756,6.614398,3.7,5.969344,5.95,6.868233,6.8,12.4,14.59568,4.9,6.365185,5.756142,5.830721,2.1,24.54284,13.51,12.1,7.783108,0.82,18.90964,8.5,4.29,6,8.6,7.043248,2.22,7.7795,24.54284
2011M12,8.218121,7.001068,5.189293,6.81961,7.07053,10.33,4,NA,NA,7.5,2.790497,7.092541,10.77301,9.6,6.6,5.22091,5.823696,NA,3.318111,7.688931,4.225192,12.4223,7.442651,22.9,11.7,8.036891,9.048148,8.4,21.20318,7.976303,3.314286,17.4,10.73704,16.1,6.708194,6.8,10.0101,4.484067,3.2,NA,NA,4.2,10.8,5.866794,15.26601,8.60845,5.03,7.495748,31.61541,6.453282,10.75111,6.443578,3.6,6.062652,5.95,8.165734,6.8,12.4,14.82569,5,5.916469,5.756142,5.857393,2.1,24.53948,13.52,11.9,7.859519,0.56,18.60074,8.3,4.21,6.3,8.5,8.162058,2.22,7.763652,24.53948
2012M01,8.191214,6.935651,5.05213,6.8901,7.186428,10.5,3.7,NA,NA,7.7,2.817832,7.035135,10.66996,9.8,6.6,5.503435,5.844979,NA,3.316124,7.627148,4.166687,12.45318,7.390636,23.3,10.4,7.713679,9.051852,8.3,21.14744,7.92369,3.255742,17.6,10.86296,15.6,6.8475,6.9,9.705295,4.547048,3.2,NA,NA,4,12.1,5.947903,15.497,9.391723,4.67,7.466072,31.45365,6.245917,10.82214,6.480322,3.7,6.310788,5.95,7.435004,7,12.4,14.94952,5,5.730231,5.733986,5.456053,2.1,24.80239,13.41,11.8,7.970139,0.65,18.24831,8.4,4.19,5.9,8.3,8.311365,1.95,7.72306,24.80239
2012M02,8.217321,6.906869,5.25589,7.05527,7.29099,10.76,3.7,NA,NA,7.6,2.836005,6.689335,10.67055,10,7.1,5.066088,5.971495,NA,3.32491,7.663148,4.111513,12.41208,7.450154,23.6,10.4,7.304317,9.096296,8.2,22.09844,7.943279,3.398256,17.9,10.90741,16.1,7.727277,7,10.1425,4.471796,3.4,NA,NA,4,11.9,5.990246,15.6967,9.385108,5.34,7.526592,31.37863,6.21419,10.78543,6.450057,3.4,6.390802,5.95,6.788507,7,12.5,15.16406,5,5.713985,5.733986,5.471766,2.1,24.80836,13.41,11.8,7.878336,0.68,18.01423,8.5,4.16,6.1,8.3,8.98101,1.95,7.767411,24.80836
